user_id,user_name,user_level,user_guanzhu_num,user_fans_num,user_beifangwen_num,user_huida_num,user_answer_list,user_tiwen_num,user_liuyan_num,user_liuyan_list
51628353,巴黎我的最爱,16,19,1184,1782,11,[],61,0,[]
51631277,xiaolu_byebye,16,28,1190,1793,18,[],46,1,"[{'liuyan_user_id': '88139936', 'liuyan_time': '2016-05-03 08:14:38'}]"
51665452,蜜蜜的糖罐子,17,24,1206,1822,11,[],63,0,[]
51702015,dingking,19,18,1193,1953,13,[],59,0,[]
51759729,s陈小双s,17,26,1191,1758,15,[],64,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-17 08:26:12'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-17 08:25:35'}]"
51765715,A•马歇尔,34,71,2591,18872,993,[],2,0,[]
51771276,柠檬guess,15,23,1175,1702,6,[],51,0,[]
51780586,xumiaomei,19,24,1188,1805,10,[],67,0,[]
51797696,kongy,15,29,1187,1849,0,[],61,0,[]
51804974,funnywoody,11,20,1162,1883,9,[],54,1,"[{'liuyan_user_id': '975330', 'liuyan_time': '2015-08-14 12:57:56'}]"
51824555,sunny,15,22,1193,1775,11,[],49,0,[]
51832376,niuniuliu,17,29,1178,1801,13,[],50,1,"[{'liuyan_user_id': '71692782', 'liuyan_time': '2018-03-30 21:03:12'}]"
51882350,fabrio,20,26,1194,1998,20,[],51,0,[]
51930553,粉红猪粉绿猪,18,23,1178,1990,1,[],77,0,[]
51981839,emilia_wy,19,17,1159,1815,12,[],51,0,[]
52007814,adrian,18,24,1188,1967,14,[],58,0,[]
52026984,suhelovely,10,21,1190,1897,10,[],44,0,[]
52030712,penglei,15,18,1198,1796,13,[],49,0,[]
52060098,jingtaozhu,20,18,1164,1846,10,[],59,0,[]
52070892,liqian,17,26,1181,1729,12,[],51,0,[]
52089031,王萍lst,15,15,1,328,7,[],26,0,[]
52133391,世界是平的kitty,13,18,1199,1830,18,[],72,0,[]
52142803,那情太单纯,10,13,1195,2029,9,[],51,0,[]
52168990,eightnine,19,20,1175,1804,9,[],65,0,[]
52169163,我在站台等待,10,18,1177,5507,14,[],67,3,"[{'liuyan_user_id': '67617465', 'liuyan_time': '2018-12-04 11:54:54'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-07-18 10:05:33'}, {'liuyan_user_id': '32905728', 'liuyan_time': '2018-05-25 05:52:01'}]"
52182438,fabio,16,22,1184,1847,11,[],58,0,[]
52183970,三个相爱的少年,18,24,1248,1874,8,[],49,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-27 19:25:03'}]"
52189008,bukesiyi,13,26,1179,1788,12,[],51,0,[]
52216331,zhuming,12,22,1174,1830,18,[],52,0,[]
52283198,suoshili,17,29,1184,1845,16,[],56,0,[]
52321496,sweatdreaming,18,29,1175,1783,18,[],58,0,[]
52322700,leungvikee,17,22,1191,1856,16,[],60,0,[]
52344116,liyulilac,17,22,1187,1812,15,[],49,0,[]
52398229,ericsa,19,22,1180,1833,11,[],50,0,[]
52418084,lijing_,17,25,1171,1763,9,[],56,0,[]
52437553,beibei,19,24,1192,1752,9,[],50,0,[]
52473724,jeffe,16,27,1179,2059,12,[],54,0,[]
52478654,yfcex,15,22,1196,2129,19,[],43,0,[]
52520845,cancerian,15,30,1175,1887,5,[],50,0,[]
52554603,akicat,12,27,1174,1757,12,[],65,0,[]
52639688,darrenalive,15,23,1177,1778,12,[],58,0,[]
52673503,年金融风暴,14,23,1187,2089,8,[],62,0,[]
52682900,jenny,18,26,1166,1781,17,[],47,0,[]
52686319,karenfeng,17,21,1186,1775,16,[],53,0,[]
52797815,dongzhi,16,24,1192,1895,15,[],49,0,[]
52809886,扑面的乌鸦,17,16,1182,1772,12,[],44,0,[]
52828884,angela_zjw,19,21,1175,1830,15,[],58,1,"[{'liuyan_user_id': '80453227', 'liuyan_time': '2018-09-24 22:20:21'}]"
52833112,djuan,18,29,1177,1742,15,[],48,0,[]
52853795,灵感点亮生命,14,18,1198,1884,6,[],53,0,[]
52868316,dilin,11,24,1189,1857,7,[],61,0,[]
52882437,shhehui,19,25,1184,1787,14,[],53,0,[]
52882724,bbjoycry,15,23,1192,1854,14,[],67,0,[]
52923564,leozhenhai,19,19,1179,1780,12,[],59,0,[]
52965987,icyivyfire,16,22,1173,1724,14,[],58,0,[]
52968094,cfwust,18,30,1185,1862,10,[],53,0,[]
52979715,Henry™,19,25,53,1281,1,[],0,0,[]
52989918,teemix,16,21,1171,1755,9,[],39,0,[]
53004872,dreamycat,15,21,1140,1859,11,[],57,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-01 10:50:07'}]"
53012195,jackeylevis,10,29,1169,2071,10,[],52,1,"[{'liuyan_user_id': '95137613', 'liuyan_time': '2017-12-10 13:13:06'}]"
53018097,sodagreen,15,19,1149,2892,13,[],61,1,"[{'liuyan_user_id': '50666035', 'liuyan_time': '2018-05-25 11:01:35'}]"
53051623,摩天轮懒懒,16,25,1189,1787,11,[],49,0,[]
53056126,hityuyang,17,21,1204,2008,9,[],55,0,[]
53066906,evender_fan,16,25,1193,1759,7,[],51,0,[]
53066927,yourkiki,16,22,1173,1667,18,[],64,1,"[{'liuyan_user_id': '78519539', 'liuyan_time': '2017-07-10 10:30:47'}]"
53072251,快乐bala,17,23,1163,1792,11,[],60,0,[]
53080113,zjb_bj,17,29,1169,1820,11,[],64,0,[]
53095702,leevildong,9,25,1172,1658,13,[],45,0,[]
53097582,干净又环保,15,25,1179,1805,8,[],52,0,[]
53123999,sneeder,15,21,1169,1792,20,[],63,1,"[{'liuyan_user_id': '94299564', 'liuyan_time': '2017-09-18 08:24:52'}]"
53172568,爱她就让她出彩,19,18,1193,1941,9,[],55,0,[]
53178267,pangpanglovedatou,19,21,1160,2058,22,[],49,0,[]
53191305,jo_jessica,15,23,1180,1923,12,[],68,0,[]
53197154,vivi_,19,23,1187,1854,11,[],65,1,"[{'liuyan_user_id': '17416458', 'liuyan_time': '2016-04-25 19:36:49'}]"
53205291,crystldew,17,29,1175,1912,7,[],60,0,[]
53225065,terry潮,16,21,1181,1793,10,[],58,0,[]
53238785,jellys,16,33,1196,1884,8,[],64,0,[]
53246584,佩佩doermi,20,31,1188,1992,11,[],52,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-08 05:49:14'}]"
53292956,璨candy,19,20,1181,1763,15,[],46,0,[]
53299471,电灯胆,17,31,1194,1781,9,[],58,0,[]
53302019,追风筝的少女,18,23,1180,1915,13,[],50,0,[]
53315972,龙猫小姐,16,21,1185,1864,14,[],64,0,[]
53358089,阳光城堡,16,23,1201,1832,17,[],65,0,[]
53387077,灰皮狐狸,18,18,1173,1720,11,[],19,0,[]
53418335,liushichun,19,20,1196,1748,19,[],20,0,[]
53433093,mayday,20,23,1180,1833,10,[],21,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-12 20:22:27'}]"
53435011,卧龙cwy,17,16,1187,1763,15,[],26,0,[]
53498697,happy晶,18,29,1179,1784,9,[],28,0,[]
53500872,riazhang,18,19,1175,1707,14,[],23,0,[]
53504892,yaledai,18,26,1173,1806,18,[],23,0,[]
53504933,zhuling,15,21,1188,1776,19,[],28,0,[]
53506920,wyuyu,16,34,1177,1644,13,[],23,0,[]
53516344,tianliping,17,19,1176,1815,9,[],23,0,[]
53530672,lemontea景杉,20,22,1193,1753,9,[],21,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2019-03-19 07:42:10'}]"
53546590,flymurry,19,29,1183,1636,14,[],21,0,[]
53555809,mnsry,12,21,1181,1696,13,[],24,0,[]
53601384,小魔女vivian,10,20,1198,1780,16,[],23,0,[]
53619168,nmymzzy,11,21,1185,1791,14,[],27,0,[]
53668675,dewin,19,26,1168,1690,6,[],20,0,[]
53687629,gongbz,15,20,1196,1871,15,[],33,0,[]
53698361,milokathy,18,22,1182,1692,16,[],25,0,[]
53704572,cairongrongchenhua,17,30,1172,1747,14,[],32,0,[]
53715224,stevenlee,16,21,1182,1812,8,[],26,1,"[{'liuyan_user_id': '64299126', 'liuyan_time': '2017-06-04 12:16:49'}]"
53724295,wjjia,18,21,1184,1842,13,[],25,0,[]
53735997,neverinlove,20,29,1166,1736,19,[],17,0,[]
53760375,给你小气质,15,29,1190,1816,10,[],26,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-24 09:51:42'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-20 16:10:31'}]"
53873039,花渡ting,16,26,1183,1740,9,[],23,0,[]
53927814,恋上你的圈,20,24,1180,1572,11,[],22,2,"[{'liuyan_user_id': '58983391', 'liuyan_time': '2018-08-02 14:55:40'}, {'liuyan_user_id': '93376327', 'liuyan_time': '2017-01-06 20:13:04'}]"
53946932,huyini,18,27,1180,1734,12,[],14,1,"[{'liuyan_user_id': '58082554', 'liuyan_time': '2018-06-13 17:01:45'}]"
53960468,正直的修修,18,21,1173,1806,12,[],18,0,[]
53985799,ofishooo,18,28,1190,1774,15,[],79,0,[]
53990776,davidzoo,19,24,1185,1724,12,[],19,0,[]
54003191,leslieace,20,37,1168,1722,9,[],32,0,[]
54004677,lynn_liubj,13,27,1266,2801,12,[],24,0,[]
54012490,nini_z,19,23,1175,1663,12,[],20,0,[]
54022240,sunleiming,15,23,1176,1736,15,[],24,1,"[{'liuyan_user_id': '17177818', 'liuyan_time': '2016-02-29 21:11:01'}]"
54025266,jerry_,18,28,1184,1768,6,[],24,0,[]
54046893,nixgeo,20,22,1188,1979,9,[],24,0,[]
54055910,wanbin,19,17,1177,1681,11,[],81,0,[]
54057956,sophiedongdong,18,19,1182,1731,10,[],26,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-10 10:33:14'}]"
54081663,xiongfei,13,14,1178,1778,14,[],19,0,[]
54126135,羞花容颜避世眼,18,24,1186,1724,12,[],22,0,[]
54126507,一觉回到解放前,16,22,1173,1747,10,[],23,0,[]
54140438,sfrabbit,18,15,1187,1697,10,[],20,0,[]
54161080,qinmeng,18,19,1188,1833,8,[],16,0,[]
54177685,heliahuang,13,16,1175,1693,11,[],18,0,[]
54232733,ivyanglin,12,17,1190,1786,12,[],21,0,[]
54242375,cheng,19,22,3,264,10,[],14,0,[]
54258332,zujixh,20,15,1191,1742,17,[],25,0,[]
54269342,牛肉的味道,19,29,1191,1835,13,[],23,0,[]
54270248,zippo_time,10,23,1188,1757,13,[],19,0,[]
54270489,sothreeb,19,21,1181,1786,14,[],28,0,[]
54325563,lovelylinrui,19,30,1180,1713,8,[],27,2,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-13 06:06:35'}, {'liuyan_user_id': '40023476', 'liuyan_time': '2017-11-13 06:06:35'}]"
54338805,小螃蟹的滩涂,17,17,1195,1794,18,[],33,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-12-08 16:17:59'}]"
54352104,夏天_tian,18,25,1188,1811,22,[],25,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-01-26 11:32:42'}]"
54368442,sandyzhou,18,20,1203,1839,13,[],26,0,[]
54369534,joooy,18,28,1196,1771,9,[],15,0,[]
54380748,iloveginger,16,18,1179,1785,16,[],27,0,[]
54394700,caohuan,18,23,1191,1717,17,[],16,0,[]
54427328,fingle_,9,33,1182,1775,19,[],19,0,[]
54436904,cici妙妙,15,28,1186,1812,12,[],29,0,[]
54437851,宝藏bazzi,13,19,1202,1697,10,[],22,0,[]
54450546,zhanyiwei,19,25,1184,1681,19,[],21,0,[]
54461027,huxiaoer,18,24,1187,1727,13,[],21,0,[]
54471349,fucanbin,19,20,1186,1772,22,[],23,0,[]
54471886,maruilian,18,30,1183,1720,12,[],28,0,[]
54479625,selenaqiqi,19,29,1185,1837,11,[],32,0,[]
54491587,hadaybreak,20,21,1178,1857,12,[],20,0,[]
54492515,xiyusky,16,24,1168,1649,15,[],22,0,[]
54492587,nxyccy,15,19,1161,1807,11,[],15,0,[]
54497317,缎面高跟鞋,18,19,1172,1844,15,[],25,0,[]
54505964,xiuxiuzz,16,25,1179,1745,9,[],29,0,[]
54540087,madeinzhenhai,18,31,1167,1861,12,[],28,2,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-03-19 17:28:49'}, {'liuyan_user_id': '69440162', 'liuyan_time': '2016-09-24 00:21:01'}]"
54556750,leizhang,16,23,1184,1766,15,[],15,0,[]
54560556,淘气包包qq,19,21,1173,1809,11,[],28,0,[]
54576058,tiddylw,19,23,1198,1725,10,[],25,0,[]
54580801,liujeans,19,29,1203,1693,16,[],26,2,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2018-01-08 19:49:25'}, {'liuyan_user_id': '62517058', 'liuyan_time': '2016-06-25 15:43:10'}]"
54602516,疯狂大柠檬,14,23,1162,1680,15,[],26,1,"[{'liuyan_user_id': '93376327', 'liuyan_time': '2016-12-27 12:22:12'}]"
54613718,miyakoyuan,16,23,1175,1949,7,[],19,0,[]
54614962,piggybanks,16,28,1178,1728,11,[],17,0,[]
54633769,sugus,20,34,1185,1847,13,[],22,0,[]
54651065,maomaoyi,17,25,1183,1731,13,[],25,0,[]
54680009,guopeiming,12,18,1186,1743,8,[],27,0,[]
54710675,xueyan_,20,19,1168,1807,9,[],17,0,[]
54712230,qq_philps,19,24,1185,1690,18,[],18,0,[]
54723583,cassanozp,17,26,1167,1798,8,[],29,0,[]
54732473,lei_shuguang,9,24,1188,1746,16,[],22,0,[]
54760263,jiang自由飞翔,15,22,1160,1779,14,[],26,0,[]
54784681,曦曦斌宝贝,20,19,1170,1811,16,[],32,1,"[{'liuyan_user_id': '30760668', 'liuyan_time': '2017-02-02 16:24:58'}]"
54795761,kuangyuejie,17,23,1183,1892,15,[],24,0,[]
54805151,tangchuyun,16,24,1183,1904,9,[],26,0,[]
54805203,tiffany_小公主,18,21,1176,1979,15,[],21,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-17 06:08:53'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-16 06:27:00'}]"
54853116,永远的蜜糖儿,15,26,1179,1826,14,[],22,0,[]
54855935,calbee_伊小妹,19,25,1184,1780,12,[],18,0,[]
54866223,littledemonyiyi,15,23,1186,1829,18,[],26,1,"[{'liuyan_user_id': '57533975', 'liuyan_time': '2016-11-14 11:45:09'}]"
54891503,许我向你看yin,13,30,1191,1778,10,[],25,0,[]
54903335,奔跑的黑牛,14,28,1158,1807,12,[],21,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2019-01-01 08:42:25'}]"
54912651,yqbei,18,17,1172,1818,15,[],30,0,[]
54915600,jamie君,15,19,1160,1914,13,[],19,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-10-22 16:59:18'}]"
54973143,kobewh,18,26,1161,1862,6,[],34,0,[]
54981289,guannan,16,29,1183,1711,9,[],22,0,[]
55015772,ibehemoth,16,20,1178,1803,11,[],22,0,[]
55017763,dancingfishlai,18,22,1176,1763,22,[],27,1,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-10-03 23:28:08'}]"
55027417,deanfinal,20,23,1166,1801,11,[],28,0,[]
55035436,wincoco,19,20,1182,1822,9,[],15,0,[]
55058878,只想爱着你_l,17,17,1192,1798,10,[],19,0,[]
55082248,maxingyu,17,23,1162,1704,5,[],17,0,[]
55117451,venvero,9,23,1162,1663,10,[],24,0,[]
55133927,tang_andrew,18,15,1194,1850,12,[],30,0,[]
55148041,orion_woo,20,26,1182,1654,11,[],19,0,[]
55153652,xajimboy,15,20,1177,1789,18,[],20,0,[]
55158871,zzsunyifei,19,28,1167,1828,13,[],27,0,[]
55197010,crazy,15,24,1185,1756,13,[],30,2,"[{'liuyan_user_id': '69440162', 'liuyan_time': '2016-11-19 17:39:34'}, {'liuyan_user_id': '51064536', 'liuyan_time': '2016-09-25 07:43:08'}]"
55202448,我不是小妖怪,18,21,1199,1817,17,[],22,0,[]
55205703,黄ruia,13,27,1183,1715,12,[],26,0,[]
55218121,atila_,16,18,2,436,8,[],19,0,[]
55256706,chenhuijuan,12,25,1181,1793,8,[],25,1,"[{'liuyan_user_id': '19967882', 'liuyan_time': '2017-04-06 20:01:19'}]"
55260538,yuyanyu,19,25,1182,1632,14,[],24,0,[]
55286582,精灵鬼儿毛毛,16,23,1176,1785,7,[],21,2,"[{'liuyan_user_id': '30466812', 'liuyan_time': '2015-10-28 09:27:57'}, {'liuyan_user_id': '30466812', 'liuyan_time': '2015-10-28 09:27:42'}]"
55298192,huquan,16,24,1180,1718,13,[],24,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-12-31 12:26:33'}]"
55316589,小丢丢wj,20,20,1164,1818,14,[],32,0,[]
55341554,yanping,17,18,1159,1796,20,[],21,0,[]
55356314,yongge,17,27,1187,1753,11,[],28,0,[]
55376951,飞舞的神明,9,28,1166,1717,11,[],31,0,[]
55396236,罗纳尔多_,11,20,1171,1759,11,[],25,0,[]
55456628,sunsan_peng,15,22,1184,1748,18,[],27,0,[]
55461582,yangjing,18,25,1185,2006,12,[],18,1,"[{'liuyan_user_id': '57533975', 'liuyan_time': '2016-11-14 11:47:07'}]"
55472643,april倩倩,12,19,1189,1803,9,[],17,0,[]
55501182,sunlinlin,15,18,1195,1772,13,[],29,1,"[{'liuyan_user_id': '63574992', 'liuyan_time': '2019-08-30 09:44:34'}]"
55556866,crystal_,11,27,1193,1713,22,[],23,0,[]
55571089,mable,14,34,1193,1769,10,[],21,0,[]
55628915,vipkapok,20,31,1174,1811,11,[],25,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-12-29 13:10:25'}]"
55629226,thiningyo,16,23,1187,1706,8,[],33,0,[]
55629999,jannysue,10,28,1188,1727,7,[],27,0,[]
55643582,大甜很爱你,16,28,1196,1880,14,[],29,0,[]
55664787,summerjane,17,19,1169,1731,11,[],24,1,"[{'liuyan_user_id': '59293436', 'liuyan_time': '2016-02-22 16:56:56'}]"
55703324,sinsdy,18,33,1172,1719,12,[],23,0,[]
55721653,游游就是我,15,29,1185,1766,11,[],31,0,[]
55722641,moon_z,9,30,1188,1607,16,[],19,0,[]
55723783,tongfang,9,25,1170,1640,9,[],21,1,"[{'liuyan_user_id': '93725065', 'liuyan_time': '2018-01-03 23:26:27'}]"
55741333,盲道mangdao,20,24,1172,1934,13,[],24,0,[]
55754396,coral_heaixin,17,34,1188,1784,14,[],19,1,"[{'liuyan_user_id': '75416900', 'liuyan_time': '2016-04-15 09:00:30'}]"
55769131,essehong,17,19,1173,1866,11,[],32,0,[]
55783692,yummi,15,27,1177,1921,14,[],29,0,[]
55784346,宝宝爱贝贝_,14,22,1185,1843,14,[],23,0,[]
55820525,cs_airball,16,21,1178,1661,12,[],20,0,[]
55833790,树梢的风xiao,11,34,1177,1760,14,[],17,0,[]
55852328,miaoyingqi_,20,27,1174,1752,13,[],23,0,[]
55863271,yangxla,16,24,1184,1739,14,[],26,0,[]
55891712,傻笑的葡萄,16,29,1167,1756,12,[],18,0,[]
55906061,binbon,14,19,1196,1651,11,[],26,2,"[{'liuyan_user_id': '48070171', 'liuyan_time': '2019-03-26 23:36:47'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2017-09-19 18:04:43'}]"
55918472,flexibility,20,20,1170,1732,8,[],27,0,[]
55932502,kittylu,17,22,1199,1739,8,[],26,0,[]
56011694,lululululu,17,17,1169,1782,10,[],26,1,"[{'liuyan_user_id': '35373530', 'liuyan_time': '2015-11-23 16:53:28'}]"
56040960,月光光照荷塘,19,20,1189,1850,16,[],25,0,[]
56075939,xjkel_zxq,16,26,1186,2031,8,[],21,0,[]
56084720,牵只猪去看海,19,29,1165,1953,15,[],25,0,[]
56105350,qqwendy,17,20,1190,1734,11,[],32,0,[]
56125393,norrette,10,24,1172,1740,17,[],23,0,[]
56130672,zxjlws,18,31,1227,1873,10,[],20,0,[]
56166570,特例独行的大笨笨,17,23,1184,1772,14,[],21,0,[]
56229183,neiliu,14,23,1174,1715,15,[],26,0,[]
56241976,wendy,17,20,1188,1759,9,[],24,0,[]
56243512,renee,17,27,1199,1740,11,[],17,1,"[{'liuyan_user_id': '78972740', 'liuyan_time': '2017-01-25 17:25:38'}]"
56297012,etjingjun,17,23,1169,1600,9,[],16,0,[]
56315392,猪猪de窝,15,21,1185,1805,11,[],27,0,[]
56340652,kangsi,15,26,1184,1704,7,[],22,0,[]
56347658,y_d_j,12,18,1180,1669,15,[],15,0,[]
56397009,bajiduniuniu,19,24,1196,1687,10,[],27,0,[]
56429721,姚璐mun,19,20,1190,1795,19,[],21,1,"[{'liuyan_user_id': '93846319', 'liuyan_time': '2017-02-03 16:29:49'}]"
56463839,jiangxufang,14,23,1184,1778,10,[],21,0,[]
56490699,chinesejapan,15,22,1193,1917,14,[],39,0,[]
56502285,acago,17,31,1177,1695,13,[],27,0,[]
56552465,小小小灿烂,17,25,1201,1746,14,[],32,0,[]
56563334,liwenhuansue,18,21,1176,1709,13,[],23,0,[]
56574593,denver_,20,19,1170,1730,13,[],27,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-03-29 16:59:35'}]"
56629528,ohnoriko,20,20,1160,1747,21,[],19,1,"[{'liuyan_user_id': '38340617', 'liuyan_time': '2018-05-10 10:46:36'}]"
56632806,mayluluwaiting,15,18,1174,1882,13,[],26,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-10-30 08:21:43'}]"
56643787,luinse,17,25,1181,1737,12,[],24,0,[]
56733016,lwxct,17,24,1171,1846,12,[],24,1,"[{'liuyan_user_id': '50666035', 'liuyan_time': '2018-05-25 11:02:38'}]"
56736750,mrtrm,15,29,1168,1826,10,[],26,0,[]
56755326,jojoqiu,15,19,1173,1734,14,[],25,0,[]
56759851,来不及哭的鱼,18,24,1187,1776,17,[],25,0,[]
56764441,cherub,17,28,1188,1783,12,[],25,0,[]
56770041,zhangqi,16,19,1175,1812,11,[],21,0,[]
56812576,enjoy,20,38,1186,1765,13,[],34,0,[]
56859968,linglingb,17,25,1190,1716,9,[],21,0,[]
56872464,lindamwj,19,23,1180,1714,12,[],19,0,[]
56900359,lilylly,19,16,1203,1947,14,[],28,0,[]
56950747,gxiangkun,10,25,1171,1744,17,[],26,0,[]
56954096,roosa_cn,16,20,1177,1711,14,[],21,0,[]
56963334,sugar_tsl,20,19,1173,1739,12,[],23,0,[]
56993675,rikuu_lu,19,27,1186,1690,11,[],20,0,[]
57000496,onion_lee_,17,22,1170,1708,19,[],21,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-10-16 08:25:09'}]"
57005628,newbin,16,33,1152,1824,11,[],23,1,"[{'liuyan_user_id': '54089496', 'liuyan_time': '2017-11-12 12:46:39'}]"
57013456,clniuniu陈柳,9,30,1183,1826,17,[],24,1,"[{'liuyan_user_id': '60651494', 'liuyan_time': '2017-06-07 01:19:15'}]"
57013554,我们是糖幸福到哀伤,19,26,1193,1898,15,[],34,0,[]
57056207,soullove海海,16,25,1179,1743,12,[],26,0,[]
57059585,vanilla_,18,26,1190,1699,13,[],36,0,[]
57060435,kf_haiyang,16,27,1182,1728,14,[],18,0,[]
57060613,carolmax,14,34,1184,1769,11,[],29,0,[]
57075811,coolestspider,16,23,1195,1749,17,[],20,0,[]
57096483,whlgm,19,27,1185,1746,14,[],26,0,[]
57112993,yuanyuanyou,19,23,1182,1816,13,[],27,0,[]
57176198,公园路上灬花瓣里,2,28,7,11,0,[],0,0,[]
57186006,动感超人太太,15,26,1183,1896,19,[],16,0,[]
57201529,上火嗓子疼,18,22,1190,1742,14,[],26,0,[]
57213136,caneopatra,15,29,1183,1860,15,[],18,0,[]
57223267,linqiao,20,22,1177,1732,14,[],31,3,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-06-02 06:08:47'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-05-30 05:18:06'}, {'liuyan_user_id': '4923772', 'liuyan_time': '2016-04-13 12:10:01'}]"
57250521,liubobo,19,24,1194,1685,15,[],23,0,[]
57262807,luchenggang,15,16,1192,1724,13,[],25,2,"[{'liuyan_user_id': '80453227', 'liuyan_time': '2018-09-04 19:29:03'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2017-10-17 15:59:20'}]"
57323654,grace潇潇,18,23,1182,1758,18,[],21,0,[]
57333301,yanmingyiningbo,19,24,1188,1748,16,[],26,0,[]
57356167,momoqianglove,18,24,1175,1694,8,[],32,0,[]
57368361,古典的叛逆小猪,16,24,1183,1830,14,[],21,0,[]
57400225,miyako,17,28,1187,1828,10,[],24,0,[]
57445033,汪静露琪亚,12,24,1182,1936,15,[],20,0,[]
57468847,faithyuan,17,22,1173,1703,13,[],22,0,[]
57476034,kongkongyeye,11,20,1173,1765,11,[],27,1,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-01-30 08:45:23'}]"
57495755,neoanderson,15,19,1190,1847,14,[],24,0,[]
57504118,jojozozo,14,20,1176,1714,11,[],25,0,[]
57512125,lucialuxu,17,28,1191,1788,10,[],20,1,"[{'liuyan_user_id': '40023476', 'liuyan_time': '2017-07-26 05:26:40'}]"
57543673,美丽屋_年,15,24,1189,1705,8,[],20,0,[]
57549521,y_h_y_h,13,28,1183,1763,15,[],20,1,"[{'liuyan_user_id': '34709703', 'liuyan_time': '2015-11-14 19:57:08'}]"
57554430,gbbasketball,20,24,1177,1828,15,[],22,0,[]
57574182,林川杨志丹,18,25,1171,1745,15,[],14,1,"[{'liuyan_user_id': '316526', 'liuyan_time': '2018-02-05 18:52:18'}]"
57586775,monica,19,24,1174,1840,10,[],30,2,"[{'liuyan_user_id': '81665032', 'liuyan_time': '2017-03-25 17:47:10'}, {'liuyan_user_id': '42536543', 'liuyan_time': '2016-03-09 16:25:59'}]"
57589221,zzmmqq,19,26,1177,1826,7,[],24,1,"[{'liuyan_user_id': '35248053', 'liuyan_time': '2015-10-12 16:45:41'}]"
57605540,pauline_sz,17,18,1,305,14,[],16,0,[]
57663870,kelefanfan,18,19,1172,1718,11,[],20,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-02 20:20:05'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2017-11-01 10:48:35'}]"
57668453,jackqutao,19,20,1175,1743,15,[],21,0,[]
57681231,harrison_,20,25,1187,1759,6,[],18,0,[]
57692173,cinderella,19,27,1186,1909,13,[],26,0,[]
57700456,yangzhipei,9,22,1173,1801,13,[],26,0,[]
57712504,jackyloveqi,20,23,1184,1641,16,[],28,1,"[{'liuyan_user_id': '93750113', 'liuyan_time': '2016-07-21 10:33:27'}]"
57717454,水冰蓝tt,16,25,1163,1624,17,[],16,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-05-29 08:55:17'}, {'liuyan_user_id': '93202124', 'liuyan_time': '2016-06-06 20:13:57'}]"
57721036,liuyunan_,16,17,1183,1807,18,[],22,0,[]
57724919,taiwanhuman,18,25,1200,1818,14,[],35,0,[]
57747149,selang_,18,20,1177,1672,17,[],31,0,[]
57751439,joson_z,18,20,1183,1828,12,[],81,0,[]
57766001,yyslove,17,26,1164,1642,8,[],20,2,"[{'liuyan_user_id': '93618197', 'liuyan_time': '2018-11-14 09:08:59'}, {'liuyan_user_id': '93618197', 'liuyan_time': '2018-11-13 08:35:14'}]"
57776915,不快乐的人是笨蛋,16,30,1186,1719,17,[],21,1,"[{'liuyan_user_id': '66461853', 'liuyan_time': '2019-01-14 16:00:05'}]"
57778186,xtomorrow,17,17,1196,1698,16,[],25,0,[]
57778490,cherry,17,21,1174,1849,11,[],17,0,[]
57793284,crypticalboy,15,26,1194,1890,17,[],29,0,[]
57803856,谁家的mm,19,24,1178,1776,14,[],26,0,[]
57806995,ammon,19,23,1193,1821,15,[],27,0,[]
